name,description,hash,fileName,fileState
IoBitUnlocker - 831b62145c21557928a694e6261e830f1545b5756ad51dcbd28a15fde570f4e7,MS Recommended Driver Block Rule - 10.0.25880.0,3CDECE4649556EB5DBF4F6EE2CC42A4032903E17268722B71EED48CA00EF5754,,ban
IoBitUnlocker - 88d2a2262e7789180dfefeab0751d28814b87eb9d3b4bc201cc1d18cbc35e0cf,MS Recommended Driver Block Rule - 10.0.25880.0,9BBDD40E48A2732B8383EBD24518B1734BC938BC,,ban
IoBitUnlocker - 88d2a2262e7789180dfefeab0751d28814b87eb9d3b4bc201cc1d18cbc35e0cf,MS Recommended Driver Block Rule - 10.0.25880.0,392741DAD8EE5730B54637BCA112C6D15E71623A5B26C9079BE58AA432B598CA,,ban
IoBitUnlocker - 88d2a2262e7789180dfefeab0751d28814b87eb9d3b4bc201cc1d18cbc35e0cf,MS Recommended Driver Block Rule - 10.0.25880.0,B8F5C35E293E6F5B092F5DB8EE24F19D6D58DB21,,ban
IoBitUnlocker - 88d2a2262e7789180dfefeab0751d28814b87eb9d3b4bc201cc1d18cbc35e0cf,MS Recommended Driver Block Rule - 10.0.25880.0,D7BF8AC9C69347006236AB30B174DDECC563FF3F73DF707DA592D699041FE34C,,ban
IoBitUnlocker - 969f73a1da331e43777a3c1f08ec0734e7cf8c8136e5d469cbad8035fbfe3b47,MS Recommended Driver Block Rule - 10.0.25880.0,F96BC840DDE4D24FCD3F2F4712FDB8143AEEDF99,,ban
IoBitUnlocker - 969f73a1da331e43777a3c1f08ec0734e7cf8c8136e5d469cbad8035fbfe3b47,MS Recommended Driver Block Rule - 10.0.25880.0,198A4DC1C4BD7EFF31FF4D1952A592170B25BFB5FEDCD9D5D4C4FD3707337E42,,ban
IoBitUnlocker - 969f73a1da331e43777a3c1f08ec0734e7cf8c8136e5d469cbad8035fbfe3b47,MS Recommended Driver Block Rule - 10.0.25880.0,5CA0A2BD84A064E2E5A24F66DA24197512AC032E,,ban
IoBitUnlocker - 969f73a1da331e43777a3c1f08ec0734e7cf8c8136e5d469cbad8035fbfe3b47,MS Recommended Driver Block Rule - 10.0.25880.0,BE0DB1AA6FC1CCCEDB2859ABFC07F67E4D072FD151CC90A9CCA2301742E13BEE,,ban
IoBitUnlocker - a7416a7d9573f1d8873ec1b3109ec683e85412ba817e0001c3ab2d2c92043d4d,MS Recommended Driver Block Rule - 10.0.25880.0,68EC1D226DC2314C5F2ECC949C662B1F4D504824,,ban
IoBitUnlocker - a7416a7d9573f1d8873ec1b3109ec683e85412ba817e0001c3ab2d2c92043d4d,MS Recommended Driver Block Rule - 10.0.25880.0,773DC9256C4EADA182A5B41179A522740BA994EFF30F868641BC91574705B8E3,,ban
IoBitUnlocker - a7416a7d9573f1d8873ec1b3109ec683e85412ba817e0001c3ab2d2c92043d4d,MS Recommended Driver Block Rule - 10.0.25880.0,90AE983059B8969DEA44147806B976A93C65541E,,ban
IoBitUnlocker - a7416a7d9573f1d8873ec1b3109ec683e85412ba817e0001c3ab2d2c92043d4d,MS Recommended Driver Block Rule - 10.0.25880.0,BC484B73361100D2EDD14C58A79316F42EA09DC56EFB25E0F31DC551F2BE76F7,,ban
IoBitUnlocker - c2e1a3dd0dfb3477a3e855368b23d12b8818df8fa3bc3508abf069a0873d6bf8,MS Recommended Driver Block Rule - 10.0.25880.0,D7FE09F414EA3A9F2B979C6D883079F0ED563A4B,,ban
IoBitUnlocker - c2e1a3dd0dfb3477a3e855368b23d12b8818df8fa3bc3508abf069a0873d6bf8,MS Recommended Driver Block Rule - 10.0.25880.0,89D96210BF36A88ACB14086C96E916B790D21B7ADF81D0907C823CA2AFBE0CE3,,ban
IoBitUnlocker - c2e1a3dd0dfb3477a3e855368b23d12b8818df8fa3bc3508abf069a0873d6bf8,MS Recommended Driver Block Rule - 10.0.25880.0,66B089368E0AB29137505D7B848B835CEC4A05F6,,ban
IoBitUnlocker - c2e1a3dd0dfb3477a3e855368b23d12b8818df8fa3bc3508abf069a0873d6bf8,MS Recommended Driver Block Rule - 10.0.25880.0,98D3783A58611FFA9953CDC4318F3A4A95C68C6E31E3379CC5615FC743D0E192,,ban
IoBitUnlocker - e41d4fd99252fcf9aea529b6e148b311aa26a4ab04f6b79cce4cd19c61db0c87,MS Recommended Driver Block Rule - 10.0.25880.0,F96942DE94A05F1EE53F49CA4E806790C0AA780E,,ban
IoBitUnlocker - e41d4fd99252fcf9aea529b6e148b311aa26a4ab04f6b79cce4cd19c61db0c87,MS Recommended Driver Block Rule - 10.0.25880.0,5F4B06327FFBEC2A59725A57C357DAF54EA2F58AEF5DC7FF3F5370168AF09FB0,,ban
IoBitUnlocker - e41d4fd99252fcf9aea529b6e148b311aa26a4ab04f6b79cce4cd19c61db0c87,MS Recommended Driver Block Rule - 10.0.25880.0,0F36E2D38C26266AD1DF7E90C81BACF62065A5E4,,ban
IoBitUnlocker - e41d4fd99252fcf9aea529b6e148b311aa26a4ab04f6b79cce4cd19c61db0c87,MS Recommended Driver Block Rule - 10.0.25880.0,D8B64F61F2062850EE3E66167A5DCDC268B320FF8088B3278BAE2F17E57F4B31,,ban
capcom.sys,MS Recommended Driver Block Rule - 10.0.25880.0,1D1CAFC73C97C6BCD2331F8777D90FDCA57125A3,,ban
capcom.sys,MS Recommended Driver Block Rule - 10.0.25880.0,FAA08CB609A5B7BE6BFDB61F1E4A5E8ADF2F5A1D2492F262483DF7326934F5D4,,ban
capcom.sys,MS Recommended Driver Block Rule - 10.0.25880.0,69006FBBD1B150FB9404867A5BCDC04FE0FC1BAD,,ban
capcom.sys,MS Recommended Driver Block Rule - 10.0.25880.0,42589C7CE89941060465096C4661654B43E38C1F9D05D66239825E8FCCF52705,,ban
32-bit dell dbutil.sys,MS Recommended Driver Block Rule - 10.0.25880.0,485C0B9710A196C7177B99EE95E5DDB35B26DDD1,,ban
32-bit dell dbutil.sys,MS Recommended Driver Block Rule - 10.0.25880.0,96EE751F7C38731E97773E07E0F13F4DD361AF9AAA1D30B41652C2E6EFC3FB3E,,ban
32-bit dell dbutil.sys,MS Recommended Driver Block Rule - 10.0.25880.0,50E2BC41F0186FDCE970B80E2A2CB296353AF586,,ban
32-bit dell dbutil.sys,MS Recommended Driver Block Rule - 10.0.25880.0,862A262E7AF92599E6B10035B8A3C988078B92BA791A6230A85FD6D1ECEC88C7,,ban
64-bit dell dbutil.sys,MS Recommended Driver Block Rule - 10.0.25880.0,E3C1DD569AA4758552566B0213EE4D1FE6382C4B,,ban
64-bit dell dbutil.sys,MS Recommended Driver Block Rule - 10.0.25880.0,FE4270A61DBED978C28B2915FCC2826D011148DCB7533FA8BD072DDCE5944CEF,,ban
64-bit dell dbutil.sys,MS Recommended Driver Block Rule - 10.0.25880.0,E09B5E80805B8FE853EA27D8773E31BFF262E3F7,,ban
64-bit dell dbutil.sys,MS Recommended Driver Block Rule - 10.0.25880.0,7E2AD3D6D76F4FCD4583B865FFC12DE6C44FC16CBCBB81D480CB067F2A860422,,ban
fiddrv.sys,MS Recommended Driver Block Rule - 10.0.25880.0,8CC8974A05E81678E3D28ACFE434E7804ABD019C,,ban
fiddrv.sys,MS Recommended Driver Block Rule - 10.0.25880.0,97B976F7E7E5DF7AF0781BBBB33CB5F3F7A59EFDD07995253B31DE8123352A67,,ban
fiddrv.sys,MS Recommended Driver Block Rule - 10.0.25880.0,282BB241BDA5C4C1B8EB9BF56D018896649CA0E1,,ban
fiddrv.sys,MS Recommended Driver Block Rule - 10.0.25880.0,1ED9DA2DA2539284404E0701E6BA3C9EB37BE10353E826F425A194D247B8B7CE,,ban
fiddrv64.sys,MS Recommended Driver Block Rule - 10.0.25880.0,10E15BA8FF8ED926DDD3636CEC66A0F08C9860A4,,ban
fiddrv64.sys,MS Recommended Driver Block Rule - 10.0.25880.0,FEEF191064D18B6FB63B7299415D1B1E2EC8FCDD742854AA96268D0EC4A0F7B6,,ban
fiddrv64.sys,MS Recommended Driver Block Rule - 10.0.25880.0,E4436C8C42BA5FFABD58A3B2256F6E86CCC907AB,,ban
fiddrv64.sys,MS Recommended Driver Block Rule - 10.0.25880.0,2D48414647A7F9DEA30F19074EBF8F17E55E9031B8604794CEB88369C8C52532,,ban
fidpcidrv.sys,MS Recommended Driver Block Rule - 10.0.25880.0,08596732304351B311970FF96B21F451F23B1E25,,ban
fidpcidrv.sys,MS Recommended Driver Block Rule - 10.0.25880.0,7B7E0E1453E733050B586A6FAC91883DBB85AE0775C84C4CEB967CFC9B4EFD10,,ban
fidpcidrv.sys,MS Recommended Driver Block Rule - 10.0.25880.0,7838FB56FDAB816BC1900A4720EEA2FC9972EF7A,,ban
fidpcidrv.sys,MS Recommended Driver Block Rule - 10.0.25880.0,0893E186E236315FE78A7EF41ED71617E75D90D2D14FE93911E0D9344BEAF69F,,ban
fidpcidrv64.sys,MS Recommended Driver Block Rule - 10.0.25880.0,4789B910023A667BEE70FF1F1A8F369CFFB10FE8,,ban
fidpcidrv64.sys,MS Recommended Driver Block Rule - 10.0.25880.0,7FB0F6FC5BDD22D53F8532CB19DA666A77A66FFB1CF3919A2E22B66C13B415B7,,ban
fidpcidrv64.sys,MS Recommended Driver Block Rule - 10.0.25880.0,EEFF4EC4EBC12C6ACD2C930DC2EAAF877CFEC7EC,,ban
fidpcidrv64.sys,MS Recommended Driver Block Rule - 10.0.25880.0,B98E008DFEA10EC74C89D08F12F31C12F52234BE6FFFF06B6B9E749BFEA6CBED,,ban
GLCKIO2.sys,MS Recommended Driver Block Rule - 10.0.25880.0,D99B80B3269D735CAC43AF5E43483E64CA7961C3,,ban
GLCKIO2.sys,MS Recommended Driver Block Rule - 10.0.25880.0,47DBA240967FD0088BE618163672DFBDDF0138178CCCD45B54037F622B221220,,ban
GLCKIO2.sys,MS Recommended Driver Block Rule - 10.0.25880.0,51E0740AAEE5AE76B0095C92908C97B817DB8BEA,,ban
GLCKIO2.sys,MS Recommended Driver Block Rule - 10.0.25880.0,E7F011E9857C7DB5AACBD424612CD7E3D12C363FDC8F072DDFAF9E2E5C85F5F3,,ban
gmer - 4d922fcaf6f6c794218fd2db946a650fe96a6476ebeade84372b0c4defc730d6,MS Recommended Driver Block Rule - 10.0.25880.0,483B2E96862C3384E7F8ECED28F83A040367D49B,,ban
gmer - 4d922fcaf6f6c794218fd2db946a650fe96a6476ebeade84372b0c4defc730d6,MS Recommended Driver Block Rule - 10.0.25880.0,4D922FCAF6F6C794218FD2DB946A650FE96A6476EBEADE84372B0C4DEFC730D6,,ban
gmer - 611223d444872a2ccea59cfa775e29fa0b84e9dc24c24cffe1316691d48d9593,MS Recommended Driver Block Rule - 10.0.25880.0,9771F476D64C1E269DC0FCE169C48881D3BD55B5,,ban
gmer - 611223d444872a2ccea59cfa775e29fa0b84e9dc24c24cffe1316691d48d9593,MS Recommended Driver Block Rule - 10.0.25880.0,611223D444872A2CCEA59CFA775E29FA0B84E9DC24C24CFFE1316691D48D9593,,ban
gmer - 95707b3d009cd749a4352e59e4f1b1a4b291a02066bd45c3c338fa7591749914,MS Recommended Driver Block Rule - 10.0.25880.0,788652354009D1DAD75660F5FC7ED583C898AB8E,,ban
gmer - 95707b3d009cd749a4352e59e4f1b1a4b291a02066bd45c3c338fa7591749914,MS Recommended Driver Block Rule - 10.0.25880.0,95707B3D009CD749A4352E59E4F1B1A4B291A02066BD45C3C338FA7591749914,,ban
GVCIDrv64.sys,MS Recommended Driver Block Rule - 10.0.25880.0,4EAE38E9DC262EB7B6EDE4B3D3F4AD068933845E,,ban
GVCIDrv64.sys,MS Recommended Driver Block Rule - 10.0.25880.0,2FF09BB919A9909068166C30322C4E904BEFEBA5429E9A11D011297FB8A73C07,,ban
GVCIDrv64.sys,MS Recommended Driver Block Rule - 10.0.25880.0,6980122AEF4E2D5D7A6DDDB6DA76A166C460E0A1,,ban
GVCIDrv64.sys,MS Recommended Driver Block Rule - 10.0.25880.0,A69247025DD32DC15E06FEE362B494BCC6105D34B8D7091F7EC3D9000BD71501,,ban
WinFlash64.sys,MS Recommended Driver Block Rule - 10.0.25880.0,DA21F5889F8374C3961856D681ADEC3D663D2964,,ban
WinFlash64.sys,MS Recommended Driver Block Rule - 10.0.25880.0,F2B51FBEEAD17F5EE34D5B4A3A83C848FB76F8F0E80769212E137A7AA539A3BC,,ban
WinFlash64.sys,MS Recommended Driver Block Rule - 10.0.25880.0,C5057A4FD3C9B58F4C9AB9FE356081DF8804BF98,,ban
WinFlash64.sys,MS Recommended Driver Block Rule - 10.0.25880.0,C8FA1EC3D03050FBC1AA677F2C0348690521291219E8D2E94F0EA9E9174B9156,,ban
amifldrv64 - 26ba58c9af9c8a7aebf222f491f786daa0626be44d34f170fea3623d92828e63,MS Recommended Driver Block Rule - 10.0.25880.0,40603C7230D74FF33524A11C0B09F9459E7AFE91,,ban
amifldrv64 - 26ba58c9af9c8a7aebf222f491f786daa0626be44d34f170fea3623d92828e63,MS Recommended Driver Block Rule - 10.0.25880.0,8B4CBD2BC16071A1868597EC86857DBA1140F981E3E943B0857341DAFFFF4E69,,ban
amifldrv64 - 26ba58c9af9c8a7aebf222f491f786daa0626be44d34f170fea3623d92828e63,MS Recommended Driver Block Rule - 10.0.25880.0,277E2D1EDB93CA4A3066014FB4D597864160A880,,ban
amifldrv64 - 26ba58c9af9c8a7aebf222f491f786daa0626be44d34f170fea3623d92828e63,MS Recommended Driver Block Rule - 10.0.25880.0,2FEFE2C489DD1442FD6DF3C44C6F7357BD942529CBA3782D29C35514AE99F2B8,,ban
amifldrv64 - 2f60536b25ba8c9014e4a57d7a9a681bd3189fa414eea88c256d029750e15cae,MS Recommended Driver Block Rule - 10.0.25880.0,73265B25F043D2520B81A68AD0342BAAFF30E7CF,,ban
amifldrv64 - 2f60536b25ba8c9014e4a57d7a9a681bd3189fa414eea88c256d029750e15cae,MS Recommended Driver Block Rule - 10.0.25880.0,BEE62B69023212A5A964D323F60E5858D7CBD767A39F3D5EF87CACB080B1DBF2,,ban
amifldrv64 - 2f60536b25ba8c9014e4a57d7a9a681bd3189fa414eea88c256d029750e15cae,MS Recommended Driver Block Rule - 10.0.25880.0,F58E305CEADEC6FF9666D696982CCCB9C6C121F0,,ban
amifldrv64 - 2f60536b25ba8c9014e4a57d7a9a681bd3189fa414eea88c256d029750e15cae,MS Recommended Driver Block Rule - 10.0.25880.0,44CBDEDEA667F59B79D7A03FCBFB6D984C81C354D72CF98E39D68B5FD049E17C,,ban
amifldrv64 - 42579a759f3f95f20a2c51d5ac2047a2662a2675b3fb9f46c1ed7f23393a0f00,MS Recommended Driver Block Rule - 10.0.25880.0,716BCE2CE697883EBA0C051ED487DE6304D73CD3,,ban
amifldrv64 - 42579a759f3f95f20a2c51d5ac2047a2662a2675b3fb9f46c1ed7f23393a0f00,MS Recommended Driver Block Rule - 10.0.25880.0,D7841EE6DAC956CC0923368D6722063A19C9FA131E55C6F3B7484CCE78D826F0,,ban
amifldrv64 - 42579a759f3f95f20a2c51d5ac2047a2662a2675b3fb9f46c1ed7f23393a0f00,MS Recommended Driver Block Rule - 10.0.25880.0,FA6273B17C4EAC8915A608E8D25774D8845688E2,,ban
amifldrv64 - 42579a759f3f95f20a2c51d5ac2047a2662a2675b3fb9f46c1ed7f23393a0f00,MS Recommended Driver Block Rule - 10.0.25880.0,6A6A03ECE1DE6F4A8931B221995E07FD2920A56036CC2907DD710385CC2084D0,,ban
amifldrv64 - 65c26276cadda7a36f8977d1d01120edb5c3418be2317d501761092d5f9916c9,MS Recommended Driver Block Rule - 10.0.25880.0,444CE1608768884D1E9742F80CCF4F53E0AA709D,,ban
amifldrv64 - 65c26276cadda7a36f8977d1d01120edb5c3418be2317d501761092d5f9916c9,MS Recommended Driver Block Rule - 10.0.25880.0,D052299252F0F0BD70B5E7C46B9CA71A99A052B47F693582BECB6F0D567E8245,,ban
amifldrv64 - 65c26276cadda7a36f8977d1d01120edb5c3418be2317d501761092d5f9916c9,MS Recommended Driver Block Rule - 10.0.25880.0,86586C412916BFEDC46BF83EE590EC0EA404DCD9,,ban
amifldrv64 - 65c26276cadda7a36f8977d1d01120edb5c3418be2317d501761092d5f9916c9,MS Recommended Driver Block Rule - 10.0.25880.0,E41DAE8B3E17E7AEFD17C9476A52704EA27E2BB3C4C35BFD5C440B4F57F2CB48,,ban
amifldrv64 - 6c64688444d3e004da77dcfb769d064bb38afceeef7ff915dfc71e60e19ff18a,MS Recommended Driver Block Rule - 10.0.25880.0,2CEA31932E00C69E6F1BB0B0BF6B16B8C72DC3F6,,ban
amifldrv64 - 6c64688444d3e004da77dcfb769d064bb38afceeef7ff915dfc71e60e19ff18a,MS Recommended Driver Block Rule - 10.0.25880.0,AEF3985CAA213C9E5E0A0D5E75A9A7918A92C08690B5A04A6B14D6372C2DD71C,,ban
amifldrv64 - 6c64688444d3e004da77dcfb769d064bb38afceeef7ff915dfc71e60e19ff18a,MS Recommended Driver Block Rule - 10.0.25880.0,54671DD066E925CC7DB600CEBD53F96B234722E1,,ban
amifldrv64 - 6c64688444d3e004da77dcfb769d064bb38afceeef7ff915dfc71e60e19ff18a,MS Recommended Driver Block Rule - 10.0.25880.0,94FDAB81FE82761D59C62B62E7EDD9B91E621399F4D2549ACC2F300C35A16717,,ban
amifldrv64 - 7c942801884999057aabdc01707570371afdb077979ee2f318c05276123b78e7,MS Recommended Driver Block Rule - 10.0.25880.0,169D8790EC6C0415B111411FAF36C9E2626C3E98,,ban
amifldrv64 - 7c942801884999057aabdc01707570371afdb077979ee2f318c05276123b78e7,MS Recommended Driver Block Rule - 10.0.25880.0,7CCC32E11372896CC01D7780E1176ED6FEDD17F846001BC3BF78699E4448105F,,ban
amifldrv64 - 7c942801884999057aabdc01707570371afdb077979ee2f318c05276123b78e7,MS Recommended Driver Block Rule - 10.0.25880.0,E418335277DD6D885A8393C9F101671481127AD5,,ban
amifldrv64 - 7c942801884999057aabdc01707570371afdb077979ee2f318c05276123b78e7,MS Recommended Driver Block Rule - 10.0.25880.0,D817E0F6FDA1762F2A677019032F2F1890FD993CD45CF480791C61D8E0956053,,ban
amifldrv64 - 990165725debccea7ca15aa4ed7a0e3a2a25b4a72cb309a27c899bd0e4b5148f,MS Recommended Driver Block Rule - 10.0.25880.0,A6D2266A4E27C71666CE5964570E87A8B0227E91,,ban
amifldrv64 - 990165725debccea7ca15aa4ed7a0e3a2a25b4a72cb309a27c899bd0e4b5148f,MS Recommended Driver Block Rule - 10.0.25880.0,9022CDD52AA3420757D5C16FE61A4FD4D538FE74981DDF3F29DE00EB7A3BE849,,ban
amifldrv64 - 990165725debccea7ca15aa4ed7a0e3a2a25b4a72cb309a27c899bd0e4b5148f,MS Recommended Driver Block Rule - 10.0.25880.0,9102B5601A65F60907703EE88BBEC9A33E7CB97B,,ban
amifldrv64 - 990165725debccea7ca15aa4ed7a0e3a2a25b4a72cb309a27c899bd0e4b5148f,MS Recommended Driver Block Rule - 10.0.25880.0,8CA23D2CFF4E5CFF459F037E680E8EA5233B8FDDC93DB674CC89571B74F42A9E,,ban
amifldrv64 - b95b2d9b29bd25659f1c7ba5a187f8d23cde01162d9b5b1a2c4aea8f64b38441,MS Recommended Driver Block Rule - 10.0.25880.0,D240DB93654CE2685D3B903DB809EDCC82322DFC,,ban
amifldrv64 - b95b2d9b29bd25659f1c7ba5a187f8d23cde01162d9b5b1a2c4aea8f64b38441,MS Recommended Driver Block Rule - 10.0.25880.0,05E2D2F2B58DA5391598D30D7F5F33AE38CFEB0D9B9AE19B4312DE39C678F301,,ban
amifldrv64 - b95b2d9b29bd25659f1c7ba5a187f8d23cde01162d9b5b1a2c4aea8f64b38441,MS Recommended Driver Block Rule - 10.0.25880.0,BBD9F4A225866767595F5F829A2AF7436482CDA7,,ban
amifldrv64 - b95b2d9b29bd25659f1c7ba5a187f8d23cde01162d9b5b1a2c4aea8f64b38441,MS Recommended Driver Block Rule - 10.0.25880.0,4EFB08939946B3A74333BE0D28E654D5B3CCAC3BCD44D7C403140FB40934A6ED,,ban
amifldrv64 - bc7ebd191e0991fd0865a5c956a92e63792a0bb2ff888af43f7a63bb65a22248,MS Recommended Driver Block Rule - 10.0.25880.0,2D6CD59A2DF6883BFEC777DDFE7D10C50555E2CB,,ban
amifldrv64 - bc7ebd191e0991fd0865a5c956a92e63792a0bb2ff888af43f7a63bb65a22248,MS Recommended Driver Block Rule - 10.0.25880.0,846CC7C9BF2EAB3400E66481568A010FB0DFBAC01416A99258A4BAABF1E10D35,,ban
amifldrv64 - bc7ebd191e0991fd0865a5c956a92e63792a0bb2ff888af43f7a63bb65a22248,MS Recommended Driver Block Rule - 10.0.25880.0,D71D86D72427C8C6034B77457BDE6FA6AEC7B153,,ban
amifldrv64 - bc7ebd191e0991fd0865a5c956a92e63792a0bb2ff888af43f7a63bb65a22248,MS Recommended Driver Block Rule - 10.0.25880.0,77ED6F5F604E811EA679547C05DF9BEC941C0202852990141C164B84E633298B,,ban
amifldrv64 - c2fcc0fec64d5647813b84b9049d430406c4c6a7b9f8b725da21bcae2ff12247,MS Recommended Driver Block Rule - 10.0.25880.0,DC0D3D244D27B85E10135FFF8D34A76C17022EE1,,ban
amifldrv64 - c2fcc0fec64d5647813b84b9049d430406c4c6a7b9f8b725da21bcae2ff12247,MS Recommended Driver Block Rule - 10.0.25880.0,96CB847FAB0BEFAB75A6F39080DD444D022D4BEC73017C9D7187FE6282A0FAA1,,ban
amifldrv64 - c2fcc0fec64d5647813b84b9049d430406c4c6a7b9f8b725da21bcae2ff12247,MS Recommended Driver Block Rule - 10.0.25880.0,886779B4F7E05944171D2B5226C761605D9A19FD,,ban
amifldrv64 - c2fcc0fec64d5647813b84b9049d430406c4c6a7b9f8b725da21bcae2ff12247,MS Recommended Driver Block Rule - 10.0.25880.0,664EB7057E9669F7FBE2C23CAB20421EA135475332782D1ABC0B9A99BD104DEF,,ban
amifldrv64 - f06fdfe50ebc8d1d2daf5811b66288563f26a09a2ec9c2a21e2a71ff19756062,MS Recommended Driver Block Rule - 10.0.25880.0,89817CFA2603B582C1E9F7F66DB5847EC6661B36,,ban
amifldrv64 - f06fdfe50ebc8d1d2daf5811b66288563f26a09a2ec9c2a21e2a71ff19756062,MS Recommended Driver Block Rule - 10.0.25880.0,DF4566EDEA7C02E29D7DC56FF3F7DA6C1EF846E1063B2805A5180BB0D6DB37E8,,ban
amifldrv64 - f06fdfe50ebc8d1d2daf5811b66288563f26a09a2ec9c2a21e2a71ff19756062,MS Recommended Driver Block Rule - 10.0.25880.0,6A286329D0A387A61A582AB1FE483538852CD529,,ban
amifldrv64 - f06fdfe50ebc8d1d2daf5811b66288563f26a09a2ec9c2a21e2a71ff19756062,MS Recommended Driver Block Rule - 10.0.25880.0,2809DF11B2D22649C77223D0E470523C7B8AB55B202F771118D1F14A1BC564F5,,ban
amifldrv64 - fc22977ff721b3d718b71c42440ee2d8a144f3fbc7755e4331ddd5bcc65158d2,MS Recommended Driver Block Rule - 10.0.25880.0,B0EC7D971DA8AE84C0ED8F88A5D46B23996E636C,,ban
amifldrv64 - fc22977ff721b3d718b71c42440ee2d8a144f3fbc7755e4331ddd5bcc65158d2,MS Recommended Driver Block Rule - 10.0.25880.0,038F39558035292F1D794B7CF49F8E751E8633DAEC31454FE85CCCBEA83BA3FB,,ban
amifldrv64 - fc22977ff721b3d718b71c42440ee2d8a144f3fbc7755e4331ddd5bcc65158d2,MS Recommended Driver Block Rule - 10.0.25880.0,C9CC3779ED67755220DBF9592EC2AC0E1DE363DC,,ban
amifldrv64 - fc22977ff721b3d718b71c42440ee2d8a144f3fbc7755e4331ddd5bcc65158d2,MS Recommended Driver Block Rule - 10.0.25880.0,AA594D977312A944B14351C075634E7C59B42687928FBCDA8E2C4CEA46686DD9,,ban
amifldrv64 - fda506e2aa85dc41a4cbc23d3ecc71ab34e06f1def736e58862dc449acbc2330,MS Recommended Driver Block Rule - 10.0.25880.0,E91EA7FECE914EDC7F398A05BEC3FCFB765328BB,,ban
amifldrv64 - fda506e2aa85dc41a4cbc23d3ecc71ab34e06f1def736e58862dc449acbc2330,MS Recommended Driver Block Rule - 10.0.25880.0,2EE914C20B3E4A321BCD2EA2F0F437CDA6DA09DC0819CD6F06960C0567F4CB19,,ban
amifldrv64 - fda506e2aa85dc41a4cbc23d3ecc71ab34e06f1def736e58862dc449acbc2330,MS Recommended Driver Block Rule - 10.0.25880.0,ABD4616FF35256B5D52813FB80596326047D3768,,ban
amifldrv64 - fda506e2aa85dc41a4cbc23d3ecc71ab34e06f1def736e58862dc449acbc2330,MS Recommended Driver Block Rule - 10.0.25880.0,BB52155AD4262C8995115147847BC740873F8AA036D0118E263FD8C84AF9C649,,ban
asio - 2da330a2088409efc351118445a824f11edbe51cf3d653b298053785097fe40e,MS Recommended Driver Block Rule - 10.0.25880.0,B25550309C902A21B03367AE27694C5A29B891B5,,ban
asio - 2da330a2088409efc351118445a824f11edbe51cf3d653b298053785097fe40e,MS Recommended Driver Block Rule - 10.0.25880.0,C3E3719CA592BA65A67F594EC1A08D0D7AD724B088BE77D48CB33627C56F4614,,ban
asio - 2da330a2088409efc351118445a824f11edbe51cf3d653b298053785097fe40e,MS Recommended Driver Block Rule - 10.0.25880.0,EA7DBFB3ECFFAA134D4C3A76024F9B65126DFDC1,,ban
asio - 2da330a2088409efc351118445a824f11edbe51cf3d653b298053785097fe40e,MS Recommended Driver Block Rule - 10.0.25880.0,EA9A321D58DD45D747C41AD6F0C30B3B11F134755CE3E69DC3DC34257E420493,,ban
asio - 923ebbe8111e73d5b8ecc2db10f8ea2629a3264c3a535d01c3c118a3b4c91782,MS Recommended Driver Block Rule - 10.0.25880.0,E471BA6D1327D1026EB2C6A905E2BAD3952DABBD,,ban
asio - 923ebbe8111e73d5b8ecc2db10f8ea2629a3264c3a535d01c3c118a3b4c91782,MS Recommended Driver Block Rule - 10.0.25880.0,ED302EA33FEB557B879F64C4B7835947A9CA31054573E1487F5BBC38449753FF,,ban
AsUpIO64.sys,MS Recommended Driver Block Rule - 10.0.25880.0,2A95F882DD9BAFCC57F144A2708A7EC67DD7844C,,ban
AsUpIO64.sys,MS Recommended Driver Block Rule - 10.0.25880.0,7F75D91844B0C162EEB24D14BCF63B7F230E111DAA7B0A26EAA489EEB22D9057,,ban
AsUpIO64.sys,MS Recommended Driver Block Rule - 10.0.25880.0,316E7872A227F0EAD483D244805E9FF4D3569F6F,,ban
AsUpIO64.sys,MS Recommended Driver Block Rule - 10.0.25880.0,5958CBE6CF7170C4B66893777BDE66343F5536A98610BD188E10D47DB84BC04C,,ban
BEDaisy.sys - 0a9b608461d55815e99700607a52fbdb7d598f968126d38e10cc4293ac4b1ad8,MS Recommended Driver Block Rule - 10.0.25880.0,9F49C6DE4FF1375D8E0369D8FFB6935E37CFC365,,ban
BEDaisy.sys - 0a9b608461d55815e99700607a52fbdb7d598f968126d38e10cc4293ac4b1ad8,MS Recommended Driver Block Rule - 10.0.25880.0,D27AF8F0BED1E4F4AEB2B20DA89D0FFA1B7B5F7F14148CDF09E6444A0AA5BB1B,,ban
BEDaisy.sys - 0a9b608461d55815e99700607a52fbdb7d598f968126d38e10cc4293ac4b1ad8,MS Recommended Driver Block Rule - 10.0.25880.0,91887E3BFC91DE452C3914C15CC2349A6CE4F5FF,,ban
BEDaisy.sys - 0a9b608461d55815e99700607a52fbdb7d598f968126d38e10cc4293ac4b1ad8,MS Recommended Driver Block Rule - 10.0.25880.0,1FE13DBC2787C09FE17CF411334C8673C40D9F768D76896FAF3894AF1431C4C7,,ban
BEDaisy.sys - 0bd164da36bd637bb76ca66602d732af912bd9299cb3d520d26db528cb54826d,MS Recommended Driver Block Rule - 10.0.25880.0,0CF32234E257819204C2881FA579F16F29DF7984,,ban
